id,category,status,method,question,correctAnswer,source,quarantined,note
src-b86acfa4c6ddfd4fb6,Sverige,reference-verified,Wikidata-source-metadata-review,Tureberg är centralort i vilken kommun?,Sollentuna kommun,http://www.wikidata.org/entity/Q503746,False,
src-11005dc200e98eeea9,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Lunds kommun?,Skåne län,http://www.wikidata.org/entity/Q505018,False,
src-d6c95f4f0e1090d16a,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Lunds kommun?,Lund,http://www.wikidata.org/entity/Q505018,False,
src-03198b9b4497e6d9c9,Sverige,reference-verified,Wikidata-source-metadata-review,Lund är centralort i vilken kommun?,Lunds kommun,http://www.wikidata.org/entity/Q505018,False,
src-945c2b7f2c4ad686fe,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Marks kommun?,Västra Götalands län,http://www.wikidata.org/entity/Q500153,False,
src-55c448df367f3934a2,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Marks kommun?,Kinna,http://www.wikidata.org/entity/Q500153,False,
src-b4997b9877b2fa7dfb,Sverige,reference-verified,Wikidata-source-metadata-review,Kinna är centralort i vilken kommun?,Marks kommun,http://www.wikidata.org/entity/Q500153,False,
src-18f1c0838ad8f43e9c,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Grums kommun?,Värmlands län,http://www.wikidata.org/entity/Q503122,False,
src-89b43c4e19f641f386,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Grums kommun?,Grums,http://www.wikidata.org/entity/Q503122,False,
src-2c0095ea22a7f378c8,Sverige,reference-verified,Wikidata-source-metadata-review,Grums är centralort i vilken kommun?,Grums kommun,http://www.wikidata.org/entity/Q503122,False,
src-150139016b5426b473,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Aneby kommun?,Jönköpings län,http://www.wikidata.org/entity/Q503167,False,
src-8620a1b3172aefeb55,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Aneby kommun?,Aneby,http://www.wikidata.org/entity/Q503167,False,
src-915f8f070585f62bb8,Sverige,reference-verified,Wikidata-source-metadata-review,Aneby är centralort i vilken kommun?,Aneby kommun,http://www.wikidata.org/entity/Q503167,False,
src-d8256e777660803340,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Mullsjö kommun?,Jönköpings län,http://www.wikidata.org/entity/Q505076,False,
src-614388741360856c38,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Mullsjö kommun?,Mullsjö,http://www.wikidata.org/entity/Q505076,False,
src-c22bcc46985d69d57f,Sverige,reference-verified,Wikidata-source-metadata-review,Mullsjö är centralort i vilken kommun?,Mullsjö kommun,http://www.wikidata.org/entity/Q505076,False,
src-e02bad8fe942430e86,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Mora kommun?,Dalarnas län,http://www.wikidata.org/entity/Q504239,False,
src-cc0c4fb34a22222042,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Mora kommun?,Mora,http://www.wikidata.org/entity/Q504239,False,
src-3d985cafabae045d85,Sverige,reference-verified,Wikidata-source-metadata-review,Mora är centralort i vilken kommun?,Mora kommun,http://www.wikidata.org/entity/Q504239,False,
src-5c8c8a334fd14f7b17,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Karlsborgs kommun?,Västra Götalands län,http://www.wikidata.org/entity/Q499435,False,
src-2747e69f704c971078,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Karlsborgs kommun?,Karlsborg,http://www.wikidata.org/entity/Q499435,False,
src-5332541dd2f03ec99c,Sverige,reference-verified,Wikidata-source-metadata-review,Karlsborg är centralort i vilken kommun?,Karlsborgs kommun,http://www.wikidata.org/entity/Q499435,False,
src-ffa98e23446ef679ae,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Höganäs kommun?,Skåne län,http://www.wikidata.org/entity/Q505013,False,
src-d4450ea956283275ec,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Höganäs kommun?,Höganäs,http://www.wikidata.org/entity/Q505013,False,
src-f2e55c21ca69729eb5,Sverige,reference-verified,Wikidata-source-metadata-review,Höganäs är centralort i vilken kommun?,Höganäs kommun,http://www.wikidata.org/entity/Q505013,False,
src-5bbc86f715a713fd5b,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Lysekils kommun?,Västra Götalands län,http://www.wikidata.org/entity/Q503173,False,
src-388377fde1bd62134a,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Lysekils kommun?,Lysekil,http://www.wikidata.org/entity/Q503173,False,
src-8cf8bcc237bbe79c88,Sverige,reference-verified,Wikidata-source-metadata-review,Lysekil är centralort i vilken kommun?,Lysekils kommun,http://www.wikidata.org/entity/Q503173,False,
src-e5ffc2a975963c0671,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Nässjö kommun?,Jönköpings län,http://www.wikidata.org/entity/Q505096,False,
src-eeebd3415f3ec5a67d,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Nässjö kommun?,Nässjö,http://www.wikidata.org/entity/Q505096,False,
src-5e5ebad3f64f099ef3,Sverige,reference-verified,Wikidata-source-metadata-review,Nässjö är centralort i vilken kommun?,Nässjö kommun,http://www.wikidata.org/entity/Q505096,False,
src-fe15b9022162d649f7,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Sorsele kommun?,Västerbottens län,http://www.wikidata.org/entity/Q501463,False,
src-78a5962823d9abd368,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Sorsele kommun?,Sorsele,http://www.wikidata.org/entity/Q501463,False,
src-5ad8457f09781d64a8,Sverige,reference-verified,Wikidata-source-metadata-review,Sorsele är centralort i vilken kommun?,Sorsele kommun,http://www.wikidata.org/entity/Q501463,False,
src-1ff9b104367efc8e0f,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Gislaveds kommun?,Jönköpings län,http://www.wikidata.org/entity/Q505259,False,
src-518c6cf4630f880e00,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Gislaveds kommun?,Gislaved,http://www.wikidata.org/entity/Q505259,False,
src-585e6dbce5f9f27c8f,Sverige,reference-verified,Wikidata-source-metadata-review,Gislaved är centralort i vilken kommun?,Gislaveds kommun,http://www.wikidata.org/entity/Q505259,False,
src-7b125f9ba8df88af14,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Vansbro kommun?,Dalarnas län,http://www.wikidata.org/entity/Q501551,False,
src-53ebb0a208060cb45a,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Vansbro kommun?,Vansbro,http://www.wikidata.org/entity/Q501551,False,
src-13c7cdbecf6c4d165e,Sverige,reference-verified,Wikidata-source-metadata-review,Vansbro är centralort i vilken kommun?,Vansbro kommun,http://www.wikidata.org/entity/Q501551,False,
src-fb990af58d5e6cfed3,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Knivsta kommun?,Uppsala län,http://www.wikidata.org/entity/Q504465,False,
src-4e44f26744c3eb9894,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Knivsta kommun?,Knivsta,http://www.wikidata.org/entity/Q504465,False,
src-2142b23e0bb42208a8,Sverige,reference-verified,Wikidata-source-metadata-review,Knivsta är centralort i vilken kommun?,Knivsta kommun,http://www.wikidata.org/entity/Q504465,False,
src-09192331155009a012,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Vallentuna kommun?,Stockholms län,http://www.wikidata.org/entity/Q501526,False,
src-8c50f6d178c1f814d7,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Vallentuna kommun?,Vallentuna,http://www.wikidata.org/entity/Q501526,False,
src-416641d37ddac38c14,Sverige,reference-verified,Wikidata-source-metadata-review,Vallentuna är centralort i vilken kommun?,Vallentuna kommun,http://www.wikidata.org/entity/Q501526,False,
src-c1698dc8332522441d,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Oskarshamns kommun?,Kalmar län,http://www.wikidata.org/entity/Q505006,False,
src-9223700fd51b5898fc,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Oskarshamns kommun?,Oskarshamn,http://www.wikidata.org/entity/Q505006,False,
src-a5520c1f7f072ff050,Sverige,reference-verified,Wikidata-source-metadata-review,Oskarshamn är centralort i vilken kommun?,Oskarshamns kommun,http://www.wikidata.org/entity/Q505006,False,
src-492ccb9004ffbfe7a2,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Munkfors kommun?,Värmlands län,http://www.wikidata.org/entity/Q501494,False,
src-3a78a822655712d3ea,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Munkfors kommun?,Munkfors,http://www.wikidata.org/entity/Q501494,False,
src-84edb1058047ddd324,Sverige,reference-verified,Wikidata-source-metadata-review,Munkfors är centralort i vilken kommun?,Munkfors kommun,http://www.wikidata.org/entity/Q501494,False,
src-2c33567c2f4590f9de,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Härryda kommun?,Västra Götalands län,http://www.wikidata.org/entity/Q500125,False,
src-c0462944d98ed8bef3,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Härryda kommun?,Mölnlycke,http://www.wikidata.org/entity/Q500125,False,
src-8d01130c588e73ee32,Sverige,reference-verified,Wikidata-source-metadata-review,Mölnlycke är centralort i vilken kommun?,Härryda kommun,http://www.wikidata.org/entity/Q500125,False,
src-7faf9a670c1d02b19e,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Nykvarns kommun?,Stockholms län,http://www.wikidata.org/entity/Q499460,False,
src-912d32477b1a915c0d,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Nykvarns kommun?,Nykvarn,http://www.wikidata.org/entity/Q499460,False,
src-372ef1f8c4b425a7c6,Sverige,reference-verified,Wikidata-source-metadata-review,Nykvarn är centralort i vilken kommun?,Nykvarns kommun,http://www.wikidata.org/entity/Q499460,False,
src-37dfe09e8c5a987c05,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Sunne kommun?,Värmlands län,http://www.wikidata.org/entity/Q501205,False,
src-aec9365d4307aa72fd,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Sunne kommun?,Sunne,http://www.wikidata.org/entity/Q501205,False,
src-5ee6150bf79378f342,Sverige,reference-verified,Wikidata-source-metadata-review,Sunne är centralort i vilken kommun?,Sunne kommun,http://www.wikidata.org/entity/Q501205,False,
src-cdfbafed7f4c29fb78,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Sjöbo kommun?,Skåne län,http://www.wikidata.org/entity/Q504601,False,
src-376f1aa7c692721b2a,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Sjöbo kommun?,Sjöbo,http://www.wikidata.org/entity/Q504601,False,
src-8fa4859a027a05c580,Sverige,reference-verified,Wikidata-source-metadata-review,Sjöbo är centralort i vilken kommun?,Sjöbo kommun,http://www.wikidata.org/entity/Q504601,False,
src-3efe799589f5cf1436,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Klippans kommun?,Skåne län,http://www.wikidata.org/entity/Q504614,False,
src-de61fd210be3f79eaa,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Klippans kommun?,Klippan,http://www.wikidata.org/entity/Q504614,False,
src-766952fa6d45e95056,Sverige,reference-verified,Wikidata-source-metadata-review,Klippan är centralort i vilken kommun?,Klippans kommun,http://www.wikidata.org/entity/Q504614,False,
src-3ec9b9cea76763b0f7,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Jönköpings kommun?,Jönköpings län,http://www.wikidata.org/entity/Q504689,False,
src-53dec43daf00ad1b64,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Jönköpings kommun?,Jönköping,http://www.wikidata.org/entity/Q504689,False,
src-fbf69e3d22a1988d30,Sverige,reference-verified,Wikidata-source-metadata-review,Jönköping är centralort i vilken kommun?,Jönköpings kommun,http://www.wikidata.org/entity/Q504689,False,
src-225b2acacfcc7c42d8,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Halmstads kommun?,Hallands län,http://www.wikidata.org/entity/Q504692,False,
src-e69d7a7a9d78ddb961,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Halmstads kommun?,Halmstad,http://www.wikidata.org/entity/Q504692,False,
src-18a7b5981a4e3cfb6f,Sverige,reference-verified,Wikidata-source-metadata-review,Halmstad är centralort i vilken kommun?,Halmstads kommun,http://www.wikidata.org/entity/Q504692,False,
src-c9f9bee9169b327270,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Falu kommun?,Dalarnas län,http://www.wikidata.org/entity/Q501545,False,
src-fd769d44c1250f5875,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Falu kommun?,Falun,http://www.wikidata.org/entity/Q501545,False,
src-c572baafb61e8694f9,Sverige,reference-verified,Wikidata-source-metadata-review,Falun är centralort i vilken kommun?,Falu kommun,http://www.wikidata.org/entity/Q501545,False,
src-1939479cc623c4b956,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Trosa kommun?,Södermanlands län,http://www.wikidata.org/entity/Q505064,False,
src-4d94ae16d9a02ecf5e,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Trosa kommun?,Trosa,http://www.wikidata.org/entity/Q505064,False,
src-f019e55c2fb7670e2e,Sverige,reference-verified,Wikidata-source-metadata-review,Trosa är centralort i vilken kommun?,Trosa kommun,http://www.wikidata.org/entity/Q505064,False,
src-97d7902503664bc23b,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Strängnäs kommun?,Södermanlands län,http://www.wikidata.org/entity/Q501532,False,
src-2932035b26cea19d51,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Strängnäs kommun?,Strängnäs,http://www.wikidata.org/entity/Q501532,False,
src-400755c59631f62686,Sverige,reference-verified,Wikidata-source-metadata-review,Strängnäs är centralort i vilken kommun?,Strängnäs kommun,http://www.wikidata.org/entity/Q501532,False,
src-a09ae6e97424c8a5b6,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Svalövs kommun?,Skåne län,http://www.wikidata.org/entity/Q504227,False,
src-0a63fb7992e5beefa6,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Svalövs kommun?,Svalöv,http://www.wikidata.org/entity/Q504227,False,
src-e01eccb86285803abe,Sverige,reference-verified,Wikidata-source-metadata-review,Svalöv är centralort i vilken kommun?,Svalövs kommun,http://www.wikidata.org/entity/Q504227,False,
src-aed073b2986bcbcb28,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Lerums kommun?,Västra Götalands län,http://www.wikidata.org/entity/Q503188,False,
src-3221406b6a7745d4b2,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Lerums kommun?,Lerum,http://www.wikidata.org/entity/Q503188,False,
src-b7a6d9ee1df793d0cb,Sverige,reference-verified,Wikidata-source-metadata-review,Lerum är centralort i vilken kommun?,Lerums kommun,http://www.wikidata.org/entity/Q503188,False,
src-ae022411dd171999f4,Sverige,reference-verified,Wikidata-source-metadata-review,Vilket län tillhör Nynäshamns kommun?,Stockholms län,http://www.wikidata.org/entity/Q505090,False,
src-5c4d52cefe6ad8a402,Sverige,reference-verified,Wikidata-source-metadata-review,Vilken ort är centralort i Nynäshamns kommun?,Nynäshamn,http://www.wikidata.org/entity/Q505090,False,
